pos_id,lat,lon,cluster_id,cluster_size,density_type
0003122,46.6659083,-71.23332789999999,-1,0,isolated
0003123,43.6128046,-116.5721212,-1,0,isolated
0003124,43.7316904,-79.6998778,7,69,dense_cluster
0003125,34.0297107,-84.03926969999999,116,13,small_cluster
0003126,40.9587771,-74.071939,11,66,dense_cluster
0003127,35.1358693,-80.9856669,2,14,small_cluster
0003128,39.08212169999999,-94.61951549999999,33,29,dense_cluster
0003129,35.450931,-119.1981524,-1,0,isolated
0003130,37.4884333,-120.8775864,-1,0,isolated
0003131,33.5302227,-84.589452,54,21,dense_cluster
0003132,41.6584562,-88.1365119,22,24,dense_cluster
0003133,41.39925119999999,-84.1027683,-1,0,isolated
0003134,42.3718633,-87.9452857,109,5,small_cluster
0003135,32.6280236,-96.71327699999999,14,89,dense_cluster
0003136,40.6792404,-74.16346709999999,11,66,dense_cluster
0003137,44.6247826,-93.2405733,58,5,small_cluster
0003138,35.265767,-87.32707979999999,-1,0,isolated
0003139,43.6201383,-79.70177,7,69,dense_cluster
0003140,28.6467649,-81.8047869,-1,0,isolated
0003141,41.328281,2.0297943,-1,0,isolated
0003142,37.8140842,-122.3070989,-1,0,isolated
0003143,45.66567310000001,-122.5468087,-1,0,isolated
0003144,41.7761215,-88.2306455,28,30,dense_cluster
0003145,30.3563147,-81.84199919999999,103,10,small_cluster
0003146,42.8369799,-71.70898369999999,-1,0,isolated
0003147,50.4079401,-105.2142236,-1,0,isolated
0003148,40.5036209,-74.3510812,11,66,dense_cluster
0003149,38.9001486,-77.0241405,115,16,small_cluster
0003150,45.4122925,-73.0120176,-1,0,isolated
0003151,32.4724537,-116.9891168,-1,0,isolated
0003152,39.7498896,-86.11739969999999,-1,0,isolated
0003153,38.2761654,-121.9762889,-1,0,isolated
0003154,45.5563915,-122.4890669,79,11,small_cluster
0003155,30.2218858,-90.996042,-1,0,isolated
0003156,43.65018490000001,-79.70259899999999,7,69,dense_cluster
0003157,45.3799042,-122.7822297,121,8,small_cluster
0003158,40.3552837,-74.4883621,114,14,small_cluster
0003159,33.9209063,-84.2264455,41,13,small_cluster
0003160,36.3491535,-78.3768442,-1,0,isolated
0003161,43.2325542,-88.1310676,29,8,small_cluster
0003162,38.9834516,-77.4893737,81,11,small_cluster
0003163,40.0848258,-82.7254605,42,14,small_cluster
0003164,36.5595095,-87.3138824,-1,0,isolated
0003165,32.9373022,-97.01872209999999,14,89,dense_cluster
0003166,41.7262252,-84.9407347,-1,0,isolated
0003167,40.8288665,-75.3013327,-1,0,isolated
0003168,39.7697847,-105.1761313,-1,0,isolated
0003169,34.2372992,-118.5759423,94,6,small_cluster
0003170,31.6737363,-106.3183279,142,12,small_cluster
0003171,34.0479157,-117.5672488,15,87,dense_cluster
0003172,39.0348927,-84.5870637,55,23,dense_cluster
0003173,38.8922687,-89.41313559999999,-1,0,isolated
0003174,39.6407044,-105.0115453,-1,0,isolated
0003175,42.728933,-93.71992999999999,-1,0,isolated
0003176,41.7654813,-87.81248699999999,1,70,dense_cluster
0003177,33.4465808,-112.1691542,36,38,dense_cluster
0003178,33.6045508,-112.4169287,8,15,small_cluster
0003179,33.1494301,-117.2317825,83,9,small_cluster
0003180,40.75778529999999,-73.9724251,11,66,dense_cluster
0003181,37.5927717,-77.4862399,-1,0,isolated
0003182,39.1567962,-91.9106357,-1,0,isolated
0003183,42.4982233,-94.1376224,-1,0,isolated
0003184,40.619276,-91.3713417,-1,0,isolated
0003185,39.7359294,-75.5285407,-1,0,isolated
0003186,45.8616975,-72.0684782,76,10,small_cluster
0003187,45.0394485,-74.8651455,-1,0,isolated
0003188,49.065723,-122.3827148,-1,0,isolated
0003189,33.1451598,-117.2366286,83,9,small_cluster
0003190,27.7966696,-82.37907539999999,-1,0,isolated
0003191,38.944189,-95.019476,-1,0,isolated
0003192,53.2735771,-2.1146916,-1,0,isolated
0003193,40.4411076,-75.9084637,-1,0,isolated
0003194,40.76173900000001,-112.0256091,20,29,dense_cluster
0003195,38.8789428,-76.7273361,-1,0,isolated
0003196,41.8885527,-88.72697389999999,135,5,small_cluster
0003197,53.5664696,-113.6428034,-1,0,isolated
0003198,25.7000822,-100.4698559,-1,0,isolated
0003199,35.5855901,-80.8565935,-1,0,isolated
0003200,39.9929693,-75.086344,26,44,dense_cluster
0003201,43.621983,-70.2941601,38,9,small_cluster
0003202,35.4149503,-97.6442435,117,10,small_cluster
0003203,40.7821373,-112.0040178,20,29,dense_cluster
0003204,41.898521,-71.3588754,-1,0,isolated
0003205,33.7217856,-84.17910619999999,-1,0,isolated
0003206,40.6722804,-74.1726214,11,66,dense_cluster
0003207,38.9874632,-84.60838319999999,55,23,dense_cluster
0003208,43.4631295,-112.0574571,-1,0,isolated
0003209,40.1001246,-75.4072681,156,5,small_cluster
0003210,32.3822138,-93.81401910000001,-1,0,isolated
0003211,33.4488629,-82.03202069999999,66,5,small_cluster
0003212,43.0908659,-79.0129209,-1,0,isolated
0003213,40.603012,-74.7139663,-1,0,isolated
0003214,42.7712298,-88.9262202,-1,0,isolated
0003215,40.30309,-74.6768456,-1,0,isolated
0003216,36.0994367,-79.9875065,31,5,small_cluster
0003217,34.9536198,-89.7884988,78,37,dense_cluster
0003218,36.1345807,-80.6595079,-1,0,isolated
0003219,49.1062666,-122.4721993,-1,0,isolated
0003220,31.5551394,-84.1811559,-1,0,isolated
0003221,49.1927686,-122.900844,34,11,small_cluster
0003222,52.5076993,-1.8685898,-1,0,isolated
0003223,38.6630798,-121.7670593,43,8,small_cluster
0003224,40.1901288,-111.6166987,-1,0,isolated
0003225,33.9992519,-118.2170897,6,113,dense_cluster
0003226,42.564209,-72.2835901,-1,0,isolated
0003227,42.2396909,-89.0608815,-1,0,isolated
0003228,34.0688903,-117.5287046,15,87,dense_cluster
0003229,37.80247,-121.264368,101,14,small_cluster
0003230,34.0564077,-117.6444859,15,87,dense_cluster
0003231,35.2479056,-80.88087639999999,30,12,small_cluster
0003232,40.852628,-74.4195864,70,11,small_cluster
0003233,26.2120845,-97.7235091,-1,0,isolated
0003234,32.6294412,-92.06304209999999,-1,0,isolated
0003235,30.5132408,-87.1658951,72,6,small_cluster
0003236,27.9771558,-82.3544841,87,12,small_cluster
0003237,40.7319693,-111.9742437,20,29,dense_cluster
0003238,41.6733273,-87.7568051,125,8,small_cluster
0003239,32.6997776,-117.1567085,-1,0,isolated
0003240,37.5105296,-77.3430245,60,11,small_cluster
0003241,39.347666,-84.4902262,74,19,small_cluster
0003242,43.53867030000001,-79.83873559999999,-1,0,isolated
0003243,43.6052865,-116.2710169,-1,0,isolated
0003244,47.2478276,-122.4287822,56,15,small_cluster
0003245,35.3240808,-81.8400917,-1,0,isolated
0003246,39.1538264,-86.5421932,-1,0,isolated
0003247,35.07149260000001,-85.1772306,-1,0,isolated
0003248,44.8820763,-93.01087659999999,-1,0,isolated
0003249,40.1703984,-74.8930924,26,44,dense_cluster
0003250,35.9313053,-86.5353868,46,13,small_cluster
0003251,40.4804097,-74.30357839999999,11,66,dense_cluster
0003252,39.9905342,-76.6317378,85,9,small_cluster
0003253,38.6793153,-121.7297254,43,8,small_cluster
0003254,42.4830686,-71.2650506,-1,0,isolated
0003255,36.170675,-95.8586071,-1,0,isolated
0003256,39.0084547,-77.4675762,81,11,small_cluster
0003257,38.155968,-83.459198,-1,0,isolated
0003258,32.9766226,-117.0892509,-1,0,isolated
0003259,35.0214398,-89.86511709999999,78,37,dense_cluster
0003260,45.574929,-73.4672575,96,8,small_cluster
0003261,36.6916797,-119.7276543,89,10,small_cluster
0003262,34.0698058,-117.5739768,15,87,dense_cluster
0003263,40.1265357,-111.6464976,-1,0,isolated
0003264,38.68735119999999,-121.7449841,43,8,small_cluster
0003265,30.3608812,-89.0903163,-1,0,isolated
0003266,42.5318196,-87.89312749999999,69,8,small_cluster
0003267,32.329245,-95.3889083,-1,0,isolated
0003268,42.860281,-78.76284,-1,0,isolated
0003269,41.0654963,-81.4179638,-1,0,isolated
0003270,40.2730001,-75.2397235,-1,0,isolated
0003271,46.7535359,-92.0968223,-1,0,isolated
0003272,37.7514553,-121.4105298,149,10,small_cluster
0003273,39.1285824,-94.5653143,33,29,dense_cluster
0003274,43.6831648,-70.28580570000001,38,9,small_cluster
0003275,33.0434005,-96.9296415,14,89,dense_cluster
0003276,1.3236576,103.7137152,-1,0,isolated
0003277,33.9394353,-117.2971995,15,87,dense_cluster
0003278,45.5633394,-122.5759063,79,11,small_cluster
0003279,42.9420322,-88.8357532,-1,0,isolated
0003280,29.7655509,-95.3142531,91,5,small_cluster
0003281,35.0850294,-90.130292,78,37,dense_cluster
0003282,41.3981006,-82.5825898,-1,0,isolated
0003283,33.8514841,-118.2263749,6,113,dense_cluster
0003284,33.4566247,-112.2790156,36,38,dense_cluster
0003285,47.4086357,-122.2221541,84,23,dense_cluster
0003286,39.1319069,-94.51743230000001,33,29,dense_cluster
0003287,39.1394144,-85.9491177,-1,0,isolated
0003288,39.65921669999999,-79.9576206,-1,0,isolated
0003289,32.8319173,-97.0304748,14,89,dense_cluster
0003290,39.1322328,-94.5012055,33,29,dense_cluster
0003291,37.7239836,-121.511398,149,10,small_cluster
0003292,32.9926066,-97.0336292,14,89,dense_cluster
0003293,41.1608592,-96.1318044,16,24,dense_cluster
0003294,45.3145939,-73.8917639,-1,0,isolated
0003295,33.4131637,-94.0005504,-1,0,isolated
0003296,35.868198,-78.8440117,-1,0,isolated
0003297,45.4987177,-73.735165,37,14,small_cluster
0003298,37.9563839,-79.16996309999999,-1,0,isolated
0003299,41.9384526,-71.1323692,-1,0,isolated
0003300,32.4046089,-86.31151450000002,86,5,small_cluster
0003301,33.8631951,-118.2328349,6,113,dense_cluster
0003302,29.9825242,-90.2622593,-1,0,isolated
0003303,40.8623428,-81.7698135,-1,0,isolated
0003304,36.7802573,-76.3702437,-1,0,isolated
0003305,33.444148,-112.378791,8,15,small_cluster
0003306,39.8524542,-85.9145087,128,6,small_cluster
0003307,28.7894749,-81.2892171,-1,0,isolated
0003308,37.950575,-121.3090463,101,14,small_cluster
0003309,43.1805115,-88.09235579999999,29,8,small_cluster
0003310,46.3264123,-72.55707009999999,-1,0,isolated
0003311,43.2785918,-70.9163806,-1,0,isolated
0003312,52.526924,-1.711491,-1,0,isolated
0003313,35.1087898,-80.93786260000002,2,14,small_cluster
0003314,40.0129752,-76.71924779999999,85,9,small_cluster
0003315,41.6631724,-93.5102035,3,17,small_cluster
0003316,33.8906057,-84.7780971,-1,0,isolated
0003317,41.4782485,-88.1627822,61,12,small_cluster
0003318,39.3934659,-84.22569720000001,-1,0,isolated
0003319,40.65877870000001,-74.00415629999999,11,66,dense_cluster
0003320,41.1235967,-100.7400617,-1,0,isolated
0003321,47.933649,-122.2561522,-1,0,isolated
0003322,34.4505665,-118.6435186,-1,0,isolated
0003323,38.2317278,-122.0821689,-1,0,isolated
0003324,30.7202404,-88.04630019999999,67,6,small_cluster
0003325,42.5343549,-113.8134939,-1,0,isolated
0003326,41.8049166,-88.23313859999999,28,30,dense_cluster
0003327,38.9158022,-76.9035444,115,16,small_cluster
0003328,30.4112845,-81.64909879999999,118,9,small_cluster
0003329,47.4762278,-122.3156032,84,23,dense_cluster
0003330,45.8597214,-72.0737779,76,10,small_cluster
0003331,33.8205987,-84.1852171,41,13,small_cluster
0003332,42.6401317,-89.0033852,-1,0,isolated
0003333,38.7114452,-90.4234279,47,15,small_cluster
0003334,40.5062125,-74.34334659999999,11,66,dense_cluster
0003335,45.6788016,-122.5535188,-1,0,isolated
0003336,44.3894268,-98.2238612,-1,0,isolated
0003337,37.9094383,-121.194003,101,14,small_cluster
0003338,29.6235437,-95.5551866,-1,0,isolated
0003339,56.1216076,12.9105367,-1,0,isolated
0003340,40.7287702,-73.4258847,107,7,small_cluster
0003341,-37.126128,174.9765205,-1,0,isolated
0003342,42.9064044,-87.9255166,-1,0,isolated
0003343,29.44129,-98.4062581,21,15,small_cluster
0003344,33.2206214,-84.3078584,-1,0,isolated
0003345,43.7776406,-79.645,7,69,dense_cluster
0003346,43.135763,-80.518439,-1,0,isolated
0003347,49.8952907,-97.2089637,141,5,small_cluster
0003348,45.9621648,-112.5164779,-1,0,isolated
0003349,40.0699552,-76.333246,45,9,small_cluster
0003350,35.913624,-77.58637999999999,-1,0,isolated
0003351,25.8784957,-80.36424459999999,4,42,dense_cluster
0003352,33.9431605,-118.0694611,6,113,dense_cluster
0003353,45.3771914,-122.800543,121,8,small_cluster
0003354,39.3108969,-84.4220546,74,19,small_cluster
0003355,38.1878041,-79.0078809,-1,0,isolated
0003356,44.4808786,-73.084648,-1,0,isolated
0003357,43.0191665,-85.7204563,-1,0,isolated
0003358,32.790974,-97.01603999999999,14,89,dense_cluster
0003359,31.1435211,-97.3246736,97,5,small_cluster
0003360,29.7176051,-95.1569875,93,10,small_cluster
0003361,43.1886524,-123.3611594,-1,0,isolated
0003362,40.96986,-85.1669015,-1,0,isolated
0003363,38.98639379999999,-84.6114115,55,23,dense_cluster
0003364,42.479833,-92.4504647,-1,0,isolated
0003365,34.0444775,-117.9860142,6,113,dense_cluster
0003366,39.9859616,-82.90552249999999,0,32,dense_cluster
0003367,42.2091424,-85.93003689999999,-1,0,isolated
0003368,33.938616,-80.956694,-1,0,isolated
0003369,50.5746862,-113.8464686,-1,0,isolated
0003370,40.57173969999999,-75.611028,64,8,small_cluster
0003371,38.9727769,-84.62134429999999,55,23,dense_cluster
0003372,34.2467617,-83.8044006,108,6,small_cluster
0003373,35.2372909,-101.7797998,-1,0,isolated
0003374,28.68892229999999,-81.5494281,-1,0,isolated
0003375,40.3303519,-111.7407911,50,6,small_cluster
0003376,61.163881,-149.8965076,-1,0,isolated
0003377,42.7651545,-88.9381361,-1,0,isolated
0003378,40.3690359,-74.5029402,114,14,small_cluster
0003379,40.5667337,-75.6260642,64,8,small_cluster
0003380,43.7721871,-79.6309879,7,69,dense_cluster
0003381,35.0610958,-81.8047663,-1,0,isolated
0003382,39.7637872,-75.04961999999999,-1,0,isolated
0003383,30.079416,-94.09232929999999,-1,0,isolated
0003384,45.6201241,-121.20434,-1,0,isolated
0003385,27.445162,-80.401617,-1,0,isolated
0003386,41.4041299,-88.132387,61,12,small_cluster
0003387,34.0547694,-117.4570441,15,87,dense_cluster
0003388,42.7840629,-78.8360785,-1,0,isolated
0003389,30.17812919999999,-82.59396939999999,-1,0,isolated
0003390,30.5155518,-90.39272009999999,-1,0,isolated
0003391,41.6404106,-0.9807097999999999,-1,0,isolated
0003392,40.0930318,-93.6113996,-1,0,isolated
0003393,38.8162351,-90.65644309999999,-1,0,isolated
0003394,35.1849526,-90.0410764,78,37,dense_cluster
0003395,41.7958661,-87.7438894,1,70,dense_cluster
0003396,33.7537366,-118.036011,6,113,dense_cluster
0003397,39.9862699,-83.1238213,23,6,small_cluster
0003398,42.2386732,-71.14168219999999,-1,0,isolated
0003399,47.68337959999999,-117.2013904,-1,0,isolated
0003400,45.773503,-111.2291364,-1,0,isolated
0003401,44.7029431,-93.4029477,-1,0,isolated
0003402,41.7604979,-87.7325815,1,70,dense_cluster
0003403,40.7091818,-74.09598989999999,11,66,dense_cluster
0003404,39.3427184,-84.5172534,74,19,small_cluster
0003405,45.1081797,-93.1923791,124,9,small_cluster
0003406,39.14854649999999,-84.3993855,158,5,small_cluster
0003407,39.3660731,-76.4562621,146,9,small_cluster
0003408,44.8431992,-93.1908807,-1,0,isolated
0003409,36.8947659,-76.1887496,155,5,small_cluster
0003410,34.0468321,-117.5303993,15,87,dense_cluster
0003411,39.138274,-94.5559926,33,29,dense_cluster
0003412,44.9999338,-93.2240231,124,9,small_cluster
0003413,45.5577988,-122.4883941,79,11,small_cluster
0003414,30.0120419,-95.43356089999999,25,32,dense_cluster
0003415,30.4659424,-87.2314708,72,6,small_cluster
0003416,42.9314421,-78.892169,-1,0,isolated
0003417,39.9095543,-77.66117109999999,-1,0,isolated
0003418,34.9716,-78.00016,-1,0,isolated
0003419,35.1486738,-106.5987344,104,7,small_cluster
0003420,38.8654826,-76.8497821,115,16,small_cluster
0003421,28.3374401,-81.4058143,-1,0,isolated
0003422,40.6135255,-74.2119869,11,66,dense_cluster
0003423,33.491232,-82.1040048,66,5,small_cluster
0003424,33.3167559,-87.0322161,-1,0,isolated
0003425,36.6965989,-119.7661813,89,10,small_cluster
0003426,44.428003,-88.0938145,-1,0,isolated
0003427,37.7668087,-121.4109986,149,10,small_cluster
0003428,10.835733,-74.762558,-1,0,isolated
0003429,42.991627,-70.9811294,-1,0,isolated
0003430,39.1272625,-94.54259719999999,33,29,dense_cluster
0003431,39.1873237,-76.7519551,24,14,small_cluster
0003432,35.43552469999999,-82.4879679,-1,0,isolated
0003433,45.1297157,-93.28078939999999,62,6,small_cluster
0003434,34.0287577,-117.5306796,15,87,dense_cluster
0003435,37.46868389999999,-121.1225922,-1,0,isolated
0003436,40.062225,-84.2448514,-1,0,isolated
0003437,39.9656634,-83.11280409999999,23,6,small_cluster
0003438,42.17278,-87.9439558,139,5,small_cluster
0003439,32.877997,-97.01995699999999,14,89,dense_cluster
0003440,37.8901326,-121.2581694,101,14,small_cluster
0003441,34.183304,-117.357423,15,87,dense_cluster
0003442,38.1290388,-85.7124772,152,6,small_cluster
0003443,40.5190907,-75.5986209,64,8,small_cluster
0003444,46.218117,-119.2060985,-1,0,isolated
0003445,41.747914,-72.65775239999999,-1,0,isolated
0003446,42.6267913,-74.9452226,-1,0,isolated
0003447,41.8153969,-87.6465319,1,70,dense_cluster
0003448,39.1502475,-94.58229829999999,33,29,dense_cluster
0003449,42.7806303,-71.4951445,-1,0,isolated
0003450,26.4942742,-81.79892629999999,-1,0,isolated
0003451,33.9755644,-117.608789,15,87,dense_cluster
0003452,33.7055238,-84.60211029999999,51,24,dense_cluster
0003453,43.6031127,-79.57887629999999,7,69,dense_cluster
0003454,44.404067,-89.761742,-1,0,isolated
0003455,30.6852189,-88.226339,-1,0,isolated
0003456,45.5848887,-72.019103,-1,0,isolated
0003457,43.0574654,-87.93310439999999,-1,0,isolated
0003458,32.9716414,-97.02136229999999,14,89,dense_cluster
0003459,42.7343777,-73.798709,-1,0,isolated
0003460,38.7716814,-87.3295345,-1,0,isolated
0003461,47.4198304,-122.2598176,84,23,dense_cluster
0003462,35.470662,-97.58448059999999,117,10,small_cluster
0003463,37.234185,-93.37239249999999,144,5,small_cluster
0003464,35.0950742,-89.98967019999999,78,37,dense_cluster
0003465,28.493599,-96.7634458,-1,0,isolated
0003466,29.785137,-95.2670569,91,5,small_cluster
0003467,44.0744118,-88.5887427,-1,0,isolated
0003468,45.5165123,-73.3851344,-1,0,isolated
0003469,40.6793161,-75.3460142,127,18,small_cluster
0003470,33.6235579,-84.4707328,54,21,dense_cluster
0003471,42.0181082,-71.2352076,126,7,small_cluster
0003472,35.1369574,-80.98432679999999,2,14,small_cluster
0003473,38.7613121,-90.3845011,47,15,small_cluster
0003474,37.0133887,-76.3872414,-1,0,isolated
0003475,39.81419500000001,-105.013081,82,24,dense_cluster
0003476,40.717262,-111.8983127,20,29,dense_cluster
0003477,43.6553318,-79.6544646,7,69,dense_cluster
0003478,39.1082437,-94.7313707,-1,0,isolated
0003479,41.8654309,-88.2601013,28,30,dense_cluster
0003480,26.2105211,-97.66306399999999,-1,0,isolated
0003481,36.1589686,-86.7377041,-1,0,isolated
0003482,29.3544466,-98.5299074,-1,0,isolated
0003483,32.4600041,-83.7745647,-1,0,isolated
0003484,39.1728466,-76.7005858,24,14,small_cluster
0003485,32.9615034,-96.8839191,14,89,dense_cluster
0003486,42.0220986,-71.24348359999999,126,7,small_cluster
0003487,40.5847532,-75.6068775,64,8,small_cluster
0003488,42.7917089,-96.94607540000001,-1,0,isolated
0003489,32.6838898,-115.3823339,-1,0,isolated
0003490,41.895247,-87.8676047,1,70,dense_cluster
0003491,47.74300059999999,-117.0033856,-1,0,isolated
0003492,34.0538014,-83.996307,116,13,small_cluster
0003493,45.692474,-73.4268154,-1,0,isolated
0003494,40.3603238,-74.4706101,114,14,small_cluster
0003495,40.2356707,-76.9981407,18,13,small_cluster
0003496,35.1023895,-80.8771257,2,14,small_cluster
0003497,42.2297846,-83.68397320000001,-1,0,isolated
0003498,33.971876,-117.6030134,15,87,dense_cluster
0003499,42.1689546,-71.1895981,-1,0,isolated
0003500,32.8390224,-96.89696599999999,14,89,dense_cluster
0003501,38.3749152,-85.668503,98,8,small_cluster
0003502,50.81683,16.288003,-1,0,isolated
0003503,42.3765292,-86.2802843,-1,0,isolated
0003504,39.6151626,-77.74198890000001,148,6,small_cluster
0003505,40.1396464,-87.55461299999999,-1,0,isolated
0003506,40.7352938,-111.906214,20,29,dense_cluster
0003507,35.5868669,-80.8064361,-1,0,isolated
0003508,33.0112909,-96.625467,53,5,small_cluster
0003509,32.4030438,-86.3115162,86,5,small_cluster
0003510,25.9549931,-97.4076254,-1,0,isolated
0003511,29.587184,-95.39850709999999,-1,0,isolated
0003512,41.78874829999999,-87.7664934,1,70,dense_cluster
0003513,36.1493636,-86.7084757,-1,0,isolated
0003514,44.5112262,-89.52041559999999,-1,0,isolated
0003515,40.456705,-74.3961328,11,66,dense_cluster
0003516,33.576771,-84.53253699999999,54,21,dense_cluster
0003517,40.9307305,-90.6439455,-1,0,isolated
0003518,33.9696442,-84.5517079,80,10,small_cluster
0003519,28.0382809,-82.0015404,105,7,small_cluster
0003520,33.34125,-111.6311729,-1,0,isolated
0003521,41.9758961,-88.1197609,1,70,dense_cluster
0003522,40.1901541,-77.2240267,59,11,small_cluster
0003523,41.5589208,-89.1072844,-1,0,isolated
0003524,40.86376740000001,-85.5283103,-1,0,isolated
0003525,36.23692339999999,-95.2808519,-1,0,isolated
0003526,39.7431326,-75.4058094,106,5,small_cluster
0003527,29.617215,-95.2117511,-1,0,isolated
0003528,42.32365679999999,-85.1467236,-1,0,isolated
0003529,31.6787712,-98.9759218,-1,0,isolated
0003530,32.9755223,-97.2620251,10,27,dense_cluster
0003531,38.7854652,-90.4529373,47,15,small_cluster
0003532,37.5290302,-77.3425731,60,11,small_cluster
0003533,41.92934899999999,-88.08766,1,70,dense_cluster
0003534,44.0559609,-123.1417112,-1,0,isolated
0003535,-34.8573501,138.5672101,-1,0,isolated
0003536,35.1764559,-89.84773679999999,-1,0,isolated
0003537,36.7844334,-119.7056112,-1,0,isolated
0003538,40.2977232,-75.30477739999999,-1,0,isolated
0003539,40.1895504,-74.5690475,-1,0,isolated
0003540,35.082363,-90.0707078,78,37,dense_cluster
0003541,20.6009798,-101.4151078,-1,0,isolated
0003542,40.2453084,-74.2435661,-1,0,isolated
0003543,39.7654264,-104.8209913,82,24,dense_cluster
0003544,39.2141499,-94.47319,33,29,dense_cluster
0003545,37.3156519,-120.5158551,-1,0,isolated
0003546,33.4420497,-112.2714961,36,38,dense_cluster
0003547,46.6014168,-111.998,-1,0,isolated
0003548,39.3295802,-85.9601072,-1,0,isolated
0003549,41.7722081,-71.2613676,-1,0,isolated
0003550,39.8850821,-82.8808231,0,32,dense_cluster
0003551,31.7047523,-106.2849701,142,12,small_cluster
0003552,33.87735,-117.9689237,6,113,dense_cluster
0003553,37.7484349,-122.2075939,143,6,small_cluster
0003554,39.4802836,-119.7657119,75,10,small_cluster
0003555,40.8079241,-81.36856139999999,-1,0,isolated
0003556,39.611724,-105.0888051,-1,0,isolated
0003557,30.6487655,-88.0727009,67,6,small_cluster
0003558,33.9336824,-118.0512148,6,113,dense_cluster
0003559,41.6822899,-88.0616721,22,24,dense_cluster
0003560,41.4200255,-81.5112242,73,8,small_cluster
0003561,44.9665526,-93.1248665,-1,0,isolated
0003562,38.9171051,-76.8587021,115,16,small_cluster
0003563,38.5145781,-121.4044894,-1,0,isolated
0003564,39.0845349,-94.5788865,33,29,dense_cluster
0003565,37.270111,-80.0291893,-1,0,isolated
0003566,39.1140423,-94.73529839999999,-1,0,isolated
0003567,36.7239946,-90.4107509,-1,0,isolated
0003568,35.8134717,-80.8647058,-1,0,isolated
0003569,35.0171575,-89.8648532,78,37,dense_cluster
0003570,33.8200994,-117.9033937,6,113,dense_cluster
0003571,30.4317668,-81.57115170000002,118,9,small_cluster
0003572,49.0484221,-122.3621657,-1,0,isolated
0003573,29.7919853,-95.460166,25,32,dense_cluster
0003574,39.0025482,-77.4739326,81,11,small_cluster
0003575,38.647486,-77.2929424,-1,0,isolated
0003576,32.4278033,-86.8697068,-1,0,isolated
0003577,43.7640745,-79.6281032,7,69,dense_cluster
0003578,43.62787,-80.0422389,-1,0,isolated
0003579,35.9583737,-84.14550260000001,-1,0,isolated
0003580,27.048561,-80.516218,-1,0,isolated
0003581,41.1721423,-96.096502,16,24,dense_cluster
0003582,33.6060912,-83.6899196,-1,0,isolated
0003583,42.3636117,-73.8314199,-1,0,isolated
0003584,52.7506882,15.1300842,-1,0,isolated
0003585,34.280104,-85.2395836,-1,0,isolated
0003586,32.9033737,-117.1872797,122,6,small_cluster
0003587,31.771692,-106.3897515,142,12,small_cluster
0003588,42.90876979999999,-78.7459353,-1,0,isolated
0003589,33.703665,-116.278883,-1,0,isolated
0003590,35.2393446,-93.1538707,13,5,small_cluster
0003591,41.70165780000001,-86.2975783,-1,0,isolated
0003592,32.2959616,-95.2568391,-1,0,isolated
0003593,41.9977171,-91.6690849,-1,0,isolated
0003594,34.6131069,-79.0684799,-1,0,isolated
0003595,42.3383644,-71.8429602,-1,0,isolated
0003596,44.60480039999999,-123.0968667,-1,0,isolated
0003597,41.349942,-83.080988,-1,0,isolated
0003598,41.20147800000001,-81.480301,-1,0,isolated
0003599,35.1390177,-84.96903449999999,-1,0,isolated
0003600,41.6218151,-88.0139882,22,24,dense_cluster
0003601,43.5890294,-79.746484,7,69,dense_cluster
0003602,40.0847024,-82.7685059,42,14,small_cluster
0003603,43.6556217,-116.6359959,-1,0,isolated
0003604,41.420314,-82.279078,-1,0,isolated
0003605,40.2629745,-103.808585,-1,0,isolated
0003606,37.7107061,-122.1738685,143,6,small_cluster
0003607,36.1289293,-82.43909160000001,-1,0,isolated
0003608,40.4314213,-75.4132334,-1,0,isolated
0003609,47.1124248,-122.6332224,-1,0,isolated
0003610,37.6106056,-122.0619215,32,6,small_cluster
0003611,39.652152,-75.70395429999999,-1,0,isolated
0003612,34.9151492,-80.9882081,-1,0,isolated
0003613,41.887242,-88.2675611,28,30,dense_cluster
0003614,41.6818306,-93.5725555,3,17,small_cluster
0003615,25.886605,-80.2538551,4,42,dense_cluster
0003616,45.65163039999999,-74.3464813,-1,0,isolated
0003617,37.7274615,-121.538319,149,10,small_cluster
0003618,40.7722904,-112.0295907,20,29,dense_cluster
0003619,35.8745899,-77.5617685,-1,0,isolated
0003620,41.1598357,-87.85436159999999,-1,0,isolated
0003621,47.9123968,-97.0953006,-1,0,isolated
0003622,39.0843052,-84.7262155,55,23,dense_cluster
0003623,26.1324168,-80.3421395,-1,0,isolated
0003624,39.7204156,-86.06729759999999,151,6,small_cluster
0003625,43.63993960000001,-79.68983279999999,7,69,dense_cluster
0003626,37.0443513,-76.3971878,-1,0,isolated
0003627,30.60868349999999,-87.3245502,-1,0,isolated
0003628,46.7945719,-71.32766749999999,-1,0,isolated
0003629,39.2624299,-81.6753725,-1,0,isolated
0003630,34.0754018,-117.6045567,15,87,dense_cluster
0003631,37.948708,-122.3674872,157,5,small_cluster
0003632,41.2417909,-82.5890269,-1,0,isolated
0003633,35.1231808,-106.614449,104,7,small_cluster
0003634,41.2147786,-96.0935283,16,24,dense_cluster
0003635,26.9453358,-81.31618379999999,-1,0,isolated
0003636,42.9483575,-81.1359355,-1,0,isolated
0003637,32.9341049,-97.0236129,14,89,dense_cluster
0003638,52.8494478,-1.3495775,-1,0,isolated
0003639,41.9086483,-88.74644219999999,135,5,small_cluster
