pos_id,lat,lon,source_file
0000824,49.0530059,-123.1054846,warehouses_cleaned_0.kml
0000825,40.195121,-77.2341189,warehouses_cleaned_0.kml
0000826,28.0704323,-81.78088029999999,warehouses_cleaned_0.kml
0000827,26.5433904,-80.07310849999999,warehouses_cleaned_0.kml
0000828,39.18939049999999,-76.59264639999999,warehouses_cleaned_0.kml
0000829,34.0336003,-118.1300924,warehouses_cleaned_0.kml
0000830,41.8528837,-87.65846739999999,warehouses_cleaned_0.kml
0000831,42.8404465,-73.9820847,warehouses_cleaned_0.kml
0000832,33.7077496,-117.9274072,warehouses_cleaned_0.kml
0000833,33.1465178,-117.2174004,warehouses_cleaned_0.kml
0000834,43.0029228,-88.1401388,warehouses_cleaned_0.kml
0000835,42.60805999999999,-87.91025,warehouses_cleaned_0.kml
0000836,33.8854388,-117.6110508,warehouses_cleaned_0.kml
0000837,45.8700482,-72.5392711,warehouses_cleaned_0.kml
0000838,35.7488529,-86.9700768,warehouses_cleaned_0.kml
0000839,33.169528,-87.226818,warehouses_cleaned_0.kml
0000840,40.8283744,-74.01743859999999,warehouses_cleaned_0.kml
0000841,42.3744336,-87.9507718,warehouses_cleaned_0.kml
0000842,44.97367380000001,-93.37258659999999,warehouses_cleaned_0.kml
0000843,38.3745322,-77.4534532,warehouses_cleaned_0.kml
0000844,34.2215634,-84.872169,warehouses_cleaned_0.kml
0000845,34.7048285,-81.13464220000002,warehouses_cleaned_0.kml
0000846,33.5714945,-112.3830593,warehouses_cleaned_0.kml
0000847,41.666539,-88.09290969999999,warehouses_cleaned_0.kml
0000848,41.9831935,-88.22433629999999,warehouses_cleaned_0.kml
0000849,33.8603712,-118.1812771,warehouses_cleaned_0.kml
0000850,41.2007154,-81.4878813,warehouses_cleaned_0.kml
0000851,32.9713417,-97.0182633,warehouses_cleaned_0.kml
0000852,45.3230748,-122.7740857,warehouses_cleaned_0.kml
0000853,38.2094992,-97.5014277,warehouses_cleaned_0.kml
0000854,33.9812062,-84.1647278,warehouses_cleaned_0.kml
0000855,40.7855208,-74.0529627,warehouses_cleaned_0.kml
0000856,40.2020656,-76.9765232,warehouses_cleaned_0.kml
0000857,33.3503572,-111.9647617,warehouses_cleaned_0.kml
0000858,36.7230579,-90.411355,warehouses_cleaned_0.kml
0000859,33.7622108,-118.2883273,warehouses_cleaned_0.kml
0000860,43.6465356,-70.25859729999999,warehouses_cleaned_0.kml
0000861,43.7236694,-79.2813638,warehouses_cleaned_0.kml
0000862,32.8899548,-117.1571868,warehouses_cleaned_0.kml
0000863,38.9860945,-77.4386026,warehouses_cleaned_0.kml
0000864,35.0287559,-89.9212184,warehouses_cleaned_0.kml
0000865,42.982816,-75.59343989999999,warehouses_cleaned_0.kml
0000866,40.3654337,-74.4927369,warehouses_cleaned_0.kml
0000867,38.6114143,-90.19243709999999,warehouses_cleaned_0.kml
0000868,43.7125329,-79.6600899,warehouses_cleaned_0.kml
0000869,40.5832029,-74.2817986,warehouses_cleaned_0.kml
0000870,45.636629,-122.7661362,warehouses_cleaned_0.kml
0000871,44.8526113,-93.1574813,warehouses_cleaned_0.kml
0000872,35.2846315,-89.361353,warehouses_cleaned_0.kml
0000873,42.63027599999999,-82.98190819999999,warehouses_cleaned_0.kml
0000874,33.859635,-84.1772036,warehouses_cleaned_0.kml
0000875,45.6251294,-122.7844854,warehouses_cleaned_0.kml
0000876,30.0134361,-95.4291562,warehouses_cleaned_0.kml
0000877,43.3688935,-80.2854709,warehouses_cleaned_0.kml
0000878,39.4152722,-76.7768633,warehouses_cleaned_0.kml
0000879,47.6829061,-122.1372496,warehouses_cleaned_0.kml
0000880,43.3049071,-70.72910879999999,warehouses_cleaned_0.kml
0000881,32.6862493,-97.044652,warehouses_cleaned_0.kml
0000882,40.9894441,-85.1870161,warehouses_cleaned_0.kml
0000883,33.5102005,-112.1614865,warehouses_cleaned_0.kml
0000884,47.2599197,-122.4229023,warehouses_cleaned_0.kml
0000885,40.806416,-81.9226004,warehouses_cleaned_0.kml
0000886,41.4483333,-87.75381929999999,warehouses_cleaned_0.kml
0000887,35.8187957,-80.97943339999999,warehouses_cleaned_0.kml
0000888,30.1554873,-95.44802469999999,warehouses_cleaned_0.kml
0000889,44.6341832,-93.21973229999999,warehouses_cleaned_0.kml
0000890,43.6605722,-79.65575299999999,warehouses_cleaned_0.kml
0000891,43.6181097,-79.68417769999999,warehouses_cleaned_0.kml
0000892,38.9158869,-77.04343469999999,warehouses_cleaned_0.kml
0000893,43.60350340000001,-116.4740609,warehouses_cleaned_0.kml
0000894,40.2144106,-77.4542713,warehouses_cleaned_0.kml
0000895,41.4104388,-92.8885695,warehouses_cleaned_0.kml
0000896,52.1885996,-1.6090324,warehouses_cleaned_0.kml
0000897,37.6348739,-84.7953765,warehouses_cleaned_0.kml
0000898,39.9801104,-76.6705182,warehouses_cleaned_0.kml
0000899,38.4095858,-121.9489681,warehouses_cleaned_0.kml
0000900,33.4441659,-112.256368,warehouses_cleaned_0.kml
0000901,51.0019016,-114.0559269,warehouses_cleaned_0.kml
0000902,38.9305038,-121.9914411,warehouses_cleaned_0.kml
0000903,37.0831081,-94.55696239999999,warehouses_cleaned_0.kml
0000904,40.3744356,-74.48725859999999,warehouses_cleaned_0.kml
0000905,43.5323816,-80.3139107,warehouses_cleaned_0.kml
0000906,41.11712,-81.47552999999999,warehouses_cleaned_0.kml
0000907,45.4541502,-122.6455313,warehouses_cleaned_0.kml
0000908,32.7706775,-96.98296599999999,warehouses_cleaned_0.kml
0000909,32.8274786,-97.32196569999999,warehouses_cleaned_0.kml
0000910,33.6424045,-86.73611249999999,warehouses_cleaned_0.kml
0000911,41.6918583,-88.019978,warehouses_cleaned_0.kml
0000912,45.3325466,-122.7869019,warehouses_cleaned_0.kml
0000913,40.7565521,-73.3549247,warehouses_cleaned_0.kml
0000914,33.4425631,-112.2395337,warehouses_cleaned_0.kml
0000915,40.63356170000001,-122.3811578,warehouses_cleaned_0.kml
0000916,42.5897004,-87.8934755,warehouses_cleaned_0.kml
0000917,40.2711267,-78.46237769999999,warehouses_cleaned_0.kml
0000918,45.5625697,-122.9338571,warehouses_cleaned_0.kml
0000919,39.8601842,-88.9029036,warehouses_cleaned_0.kml
0000920,34.9329717,-79.78852069999999,warehouses_cleaned_0.kml
0000921,40.0313883,-76.7380076,warehouses_cleaned_0.kml
0000922,47.25196829999999,-122.4120166,warehouses_cleaned_0.kml
0000923,39.7190448,-74.2453955,warehouses_cleaned_0.kml
0000924,34.520935,-84.03969599999999,warehouses_cleaned_0.kml
0000925,32.5275232,-90.7759149,warehouses_cleaned_0.kml
0000926,42.6500784,-77.0486797,warehouses_cleaned_0.kml
0000927,49.44301189999999,8.5094294,warehouses_cleaned_0.kml
0000928,42.35964329999999,-122.8722253,warehouses_cleaned_0.kml
0000929,40.5810484,-75.6946229,warehouses_cleaned_0.kml
0000930,40.0423191,-76.4186315,warehouses_cleaned_0.kml
0000931,41.6659731,-88.06461469999999,warehouses_cleaned_0.kml
0000932,42.707349,-114.525095,warehouses_cleaned_0.kml
0000933,45.0975661,-93.2597807,warehouses_cleaned_0.kml
0000934,32.7906972,-97.0426544,warehouses_cleaned_0.kml
0000935,40.01401269999999,-83.1365874,warehouses_cleaned_0.kml
0000936,35.3768849,-80.82237599999999,warehouses_cleaned_0.kml
0000937,40.7917442,-112.0517189,warehouses_cleaned_0.kml
0000938,32.8440623,-97.3191386,warehouses_cleaned_0.kml
0000939,28.6827351,-81.5609738,warehouses_cleaned_0.kml
0000940,36.2395643,-115.0763524,warehouses_cleaned_0.kml
0000941,34.0578001,-117.5488265,warehouses_cleaned_0.kml
0000942,41.6025889,-71.4711007,warehouses_cleaned_0.kml
0000943,47.7699855,-122.1548725,warehouses_cleaned_0.kml
0000944,41.9119216,-87.9183377,warehouses_cleaned_0.kml
0000945,30.7506319,-95.6214821,warehouses_cleaned_0.kml
0000946,34.0504943,-117.525945,warehouses_cleaned_0.kml
0000947,32.9418192,-97.31965489999999,warehouses_cleaned_0.kml
0000948,44.2960269,-120.8895414,warehouses_cleaned_0.kml
0000949,47.4244444,-122.2352684,warehouses_cleaned_0.kml
0000950,41.0717414,-83.6156843,warehouses_cleaned_0.kml
0000951,27.9054729,-82.39383629999999,warehouses_cleaned_0.kml
0000952,33.6507866,-84.3827702,warehouses_cleaned_0.kml
0000953,40.1237194,-74.7201079,warehouses_cleaned_0.kml
0000954,39.2027497,-91.86055669999999,warehouses_cleaned_0.kml
0000955,28.7145622,-81.59405509999999,warehouses_cleaned_0.kml
0000956,40.1026297,-102.228759,warehouses_cleaned_0.kml
0000957,44.2956689,-91.22649,warehouses_cleaned_0.kml
0000958,40.1761158,-77.2369281,warehouses_cleaned_0.kml
0000959,33.4638537,-112.2585953,warehouses_cleaned_0.kml
0000960,37.7315686,-97.2146264,warehouses_cleaned_0.kml
0000961,35.0699594,-89.9411495,warehouses_cleaned_0.kml
0000962,41.611135,-93.5847928,warehouses_cleaned_0.kml
0000963,35.0160174,-89.869519,warehouses_cleaned_0.kml
0000964,43.6273497,-111.9531883,warehouses_cleaned_0.kml
0000965,37.6195816,-97.2829386,warehouses_cleaned_0.kml
0000966,36.0423756,-80.3269432,warehouses_cleaned_0.kml
0000967,36.6801035,-76.9034063,warehouses_cleaned_0.kml
0000968,47.7640557,-122.6562658,warehouses_cleaned_0.kml
0000969,33.5536659,-101.8287764,warehouses_cleaned_0.kml
0000970,49.70591169999999,-112.7369996,warehouses_cleaned_0.kml
0000971,41.6376208,-87.7084781,warehouses_cleaned_0.kml
0000972,29.785526,-95.46402010000001,warehouses_cleaned_0.kml
0000973,44.9474649,-92.89377379999999,warehouses_cleaned_0.kml
0000974,33.8954888,-84.2582722,warehouses_cleaned_0.kml
0000975,40.5645584,-79.8577498,warehouses_cleaned_0.kml
0000976,30.4229165,-81.62667979999999,warehouses_cleaned_0.kml
0000977,40.3044777,-76.88998939999999,warehouses_cleaned_0.kml
0000978,41.9406092,-87.9062032,warehouses_cleaned_0.kml
0000979,33.9241412,-118.1306266,warehouses_cleaned_0.kml
0000980,39.7749917,-104.8736863,warehouses_cleaned_0.kml
0000981,36.2381418,-115.0794453,warehouses_cleaned_0.kml
0000982,42.4904114,-71.13535639999999,warehouses_cleaned_0.kml
0000983,37.5038202,-77.2614973,warehouses_cleaned_0.kml
0000984,45.07288860000001,-93.2695619,warehouses_cleaned_0.kml
0000985,33.745916,-84.33635439999999,warehouses_cleaned_0.kml
0000986,32.7326059,-96.3271267,warehouses_cleaned_0.kml
0000987,43.7048364,-79.56984299999999,warehouses_cleaned_0.kml
0000988,34.7084716,-86.6932076,warehouses_cleaned_0.kml
0000989,39.4890581,-75.0580406,warehouses_cleaned_0.kml
0000990,40.265759,-112.0205364,warehouses_cleaned_0.kml
0000991,35.3117607,-119.0606391,warehouses_cleaned_0.kml
0000992,40.7895148,-112.0215331,warehouses_cleaned_0.kml
0000993,43.7921196,-79.6552023,warehouses_cleaned_0.kml
0000994,33.9124548,-81.0753268,warehouses_cleaned_0.kml
0000995,40.360746,-111.7895842,warehouses_cleaned_0.kml
0000996,40.7854518,-74.2198585,warehouses_cleaned_0.kml
0000997,39.8471535,-82.8259424,warehouses_cleaned_0.kml
0000998,34.0274238,-117.3748798,warehouses_cleaned_0.kml
0000999,40.0665834,-82.7522321,warehouses_cleaned_0.kml
0001000,41.66775699999999,-93.5163158,warehouses_cleaned_0.kml
0001001,41.245036,-95.89668060000001,warehouses_cleaned_0.kml
0001002,3.538094,-76.49897899999999,warehouses_cleaned_0.kml
0001003,51.5249047,-0.6234841,warehouses_cleaned_0.kml
0001004,38.9999909,-119.7672592,warehouses_cleaned_0.kml
0001005,41.4886815,-88.1832288,warehouses_cleaned_0.kml
0001006,39.3112309,-84.4697178,warehouses_cleaned_0.kml
0001007,43.1519906,-77.6641965,warehouses_cleaned_0.kml
0001008,37.911724,-121.2301177,warehouses_cleaned_0.kml
0001009,50.6568523,-102.0757792,warehouses_cleaned_0.kml
0001010,33.6003467,-117.6783068,warehouses_cleaned_0.kml
0001011,30.3449468,-81.74501790000001,warehouses_cleaned_0.kml
0001012,33.4538779,-112.2403907,warehouses_cleaned_0.kml
0001013,36.2250251,-95.74796610000001,warehouses_cleaned_0.kml
0001014,28.4475113,-81.4155832,warehouses_cleaned_0.kml
0001015,51.99633670000001,-106.3772733,warehouses_cleaned_0.kml
0001016,40.1470199,-89.38480910000001,warehouses_cleaned_0.kml
0001017,41.9990222,-72.5412937,warehouses_cleaned_0.kml
0001018,37.1962099,-94.3301694,warehouses_cleaned_0.kml
0001019,41.9113274,-89.0460092,warehouses_cleaned_0.kml
0001020,37.8079498,-87.64125589999999,warehouses_cleaned_0.kml
0001021,45.0564203,-93.1551903,warehouses_cleaned_0.kml
0001022,35.7812744,-78.5673623,warehouses_cleaned_0.kml
0001023,36.2362894,-115.0970277,warehouses_cleaned_0.kml
0001024,42.39365470000001,-87.88930839999999,warehouses_cleaned_0.kml
0001025,37.5996456,-122.033799,warehouses_cleaned_0.kml
0001026,41.1761214,-90.3802974,warehouses_cleaned_0.kml
0001027,47.9125716,-122.2114596,warehouses_cleaned_0.kml
0001028,42.02340359999999,-71.2462005,warehouses_cleaned_0.kml
0001029,47.7248023,-122.3432746,warehouses_cleaned_0.kml
0001030,32.7731915,-97.48258419999999,warehouses_cleaned_0.kml
0001031,41.7163698,-88.0313443,warehouses_cleaned_0.kml
0001032,41.79071039999999,-111.8371745,warehouses_cleaned_0.kml
0001033,45.2231269,-123.1693287,warehouses_cleaned_0.kml
0001034,29.8495821,-95.5525371,warehouses_cleaned_0.kml
0001035,32.5726084,-97.679142,warehouses_cleaned_0.kml
0001036,33.9945545,-118.1696627,warehouses_cleaned_0.kml
0001037,33.9286251,-116.9864905,warehouses_cleaned_0.kml
0001038,39.8745234,-75.0078353,warehouses_cleaned_0.kml
0001039,45.54418039999999,-94.2567668,warehouses_cleaned_0.kml
0001040,44.57733959999999,-97.211767,warehouses_cleaned_0.kml
0001041,47.1174462,8.006855,warehouses_cleaned_0.kml
0001042,41.09157,-112.0128024,warehouses_cleaned_0.kml
0001043,40.836659,-81.9071677,warehouses_cleaned_0.kml
0001044,44.2992888,-88.348235,warehouses_cleaned_0.kml
0001045,33.4589205,-82.0073482,warehouses_cleaned_0.kml
0001046,49.096098,-122.4639964,warehouses_cleaned_0.kml
0001047,33.9654345,-85.9385235,warehouses_cleaned_0.kml
0001048,34.101661,-117.561219,warehouses_cleaned_0.kml
0001049,34.0029934,-118.09306,warehouses_cleaned_0.kml
0001050,36.0639791,-115.1418667,warehouses_cleaned_0.kml
0001051,42.5590979,-71.5395681,warehouses_cleaned_0.kml
0001052,45.4271561,-75.7100219,warehouses_cleaned_0.kml
0001053,40.0549864,-82.75607250000002,warehouses_cleaned_0.kml
0001054,43.5929148,-79.75032709999999,warehouses_cleaned_0.kml
0001055,50.475666,-104.570017,warehouses_cleaned_0.kml
0001056,33.359501,-79.2993157,warehouses_cleaned_0.kml
0001057,46.8946744,-96.87157669999999,warehouses_cleaned_0.kml
0001058,37.9364097,-121.0888629,warehouses_cleaned_0.kml
0001059,53.58434099999999,-113.569046,warehouses_cleaned_0.kml
0001060,36.0637412,-80.2276002,warehouses_cleaned_0.kml
0001061,36.5703037,-87.2913605,warehouses_cleaned_0.kml
0001062,41.52853959999999,-73.8833731,warehouses_cleaned_0.kml
0001063,42.16824039999999,-88.999737,warehouses_cleaned_0.kml
0001064,34.0610727,-117.3020165,warehouses_cleaned_0.kml
0001065,36.6149421,-119.5213596,warehouses_cleaned_0.kml
0001066,33.9752972,-84.53134,warehouses_cleaned_0.kml
0001067,41.1220776,-96.1394112,warehouses_cleaned_0.kml
0001068,35.7829531,-78.8468082,warehouses_cleaned_0.kml
0001069,43.0268092,-74.8793944,warehouses_cleaned_0.kml
0001070,38.9483311,-84.6018223,warehouses_cleaned_0.kml
0001071,30.3857628,-97.7106125,warehouses_cleaned_0.kml
0001072,33.5876386,-86.24233819999999,warehouses_cleaned_0.kml
0001073,34.9122712,-120.4495092,warehouses_cleaned_0.kml
0001074,37.1371709,-85.9008516,warehouses_cleaned_0.kml
0001075,41.8053408,-88.29257009999999,warehouses_cleaned_0.kml
0001076,40.0165402,-82.9205363,warehouses_cleaned_0.kml
0001077,41.1204255,-96.14466,warehouses_cleaned_0.kml
0001078,44.5029618,-73.18665299999999,warehouses_cleaned_0.kml
0001079,32.97139440000001,-97.3050876,warehouses_cleaned_0.kml
0001080,36.8287527,-88.6577461,warehouses_cleaned_0.kml
0001081,38.1345059,-85.89374339999999,warehouses_cleaned_0.kml
0001082,35.6058191,-80.5132426,warehouses_cleaned_0.kml
0001083,39.7151613,-75.5298715,warehouses_cleaned_0.kml
0001084,41.68795739999999,-71.4989471,warehouses_cleaned_0.kml
0001085,50.9991791,-113.9520426,warehouses_cleaned_0.kml
0001086,34.8072749,-82.32352530000001,warehouses_cleaned_0.kml
0001087,40.5849039,-74.2476307,warehouses_cleaned_0.kml
0001088,41.9368038,-87.89533689999999,warehouses_cleaned_0.kml
0001089,30.3492073,-89.7517283,warehouses_cleaned_0.kml
0001090,47.2085859,-122.241051,warehouses_cleaned_0.kml
0001091,40.7316601,-112.012794,warehouses_cleaned_0.kml
0001092,33.4134751,-84.133667,warehouses_cleaned_0.kml
0001093,34.7558184,-86.7437589,warehouses_cleaned_0.kml
0001094,43.57503029999999,-96.7163324,warehouses_cleaned_0.kml
0001095,42.6542345,-71.1123176,warehouses_cleaned_0.kml
0001096,46.2786231,-119.0853505,warehouses_cleaned_0.kml
0001097,45.5562894,-122.9198611,warehouses_cleaned_0.kml
0001098,32.9441176,-96.99809289999999,warehouses_cleaned_0.kml
0001099,39.8885,-86.25363449999999,warehouses_cleaned_0.kml
0001100,41.9295677,-85.6318158,warehouses_cleaned_0.kml
0001101,35.1234356,-90.0628694,warehouses_cleaned_0.kml
0001102,40.24648440000001,-76.19329619999999,warehouses_cleaned_0.kml
0001103,34.9227949,-90.0102265,warehouses_cleaned_0.kml
0001104,45.5454551,-72.0363665,warehouses_cleaned_0.kml
0001105,-33.827623,150.813172,warehouses_cleaned_0.kml
0001106,39.6341799,-86.07834729999999,warehouses_cleaned_0.kml
0001107,43.089941,-77.6197444,warehouses_cleaned_0.kml
0001108,44.4291081,-89.67177389999999,warehouses_cleaned_0.kml
0001109,40.9145058,-81.45519879999999,warehouses_cleaned_0.kml
0001110,32.8933287,-96.6665561,warehouses_cleaned_0.kml
0001111,37.6325771,-91.1347399,warehouses_cleaned_0.kml
0001112,40.3464486,-74.49245590000001,warehouses_cleaned_0.kml
0001113,41.4897401,-88.17509869999999,warehouses_cleaned_0.kml
0001114,34.2700914,-83.8294477,warehouses_cleaned_0.kml
0001115,40.1340193,-77.37853679999999,warehouses_cleaned_0.kml
0001116,51.839766,5.8047275,warehouses_cleaned_0.kml
0001117,38.2936657,-122.4499973,warehouses_cleaned_0.kml
0001118,40.5395289,-76.96081029999999,warehouses_cleaned_0.kml
0001119,40.4955477,-74.3624091,warehouses_cleaned_0.kml
0001120,44.0314036,-73.1729379,warehouses_cleaned_0.kml
0001121,28.4512458,-81.27337349999999,warehouses_cleaned_0.kml
0001122,41.491127,-88.16302490000001,warehouses_cleaned_0.kml
0001123,32.3562417,-88.7273638,warehouses_cleaned_0.kml
0001124,29.6742686,-95.0185711,warehouses_cleaned_0.kml
0001125,43.62574,-79.69785,warehouses_cleaned_0.kml
0001126,35.7656978,-80.82037389999999,warehouses_cleaned_0.kml
0001127,35.7969382,-80.91933949999999,warehouses_cleaned_0.kml
0001128,44.3061107,-88.31561090000001,warehouses_cleaned_0.kml
0001129,33.8589119,-118.2454585,warehouses_cleaned_0.kml
0001130,33.4605126,-112.1585455,warehouses_cleaned_0.kml
0001131,39.1375839,-94.5515121,warehouses_cleaned_0.kml
0001132,39.3366834,-84.476763,warehouses_cleaned_0.kml
0001133,30.1373309,-81.5268629,warehouses_cleaned_0.kml
0001134,44.4062565,-89.8488452,warehouses_cleaned_0.kml
0001135,40.6788453,-75.35395009999999,warehouses_cleaned_0.kml
0001136,39.8549119,-85.91378999999999,warehouses_cleaned_0.kml
0001137,28.4597618,-81.41304300000002,warehouses_cleaned_0.kml
0001138,41.9457917,-87.71463860000001,warehouses_cleaned_0.kml
0001139,41.8799394,-88.2607496,warehouses_cleaned_0.kml
0001140,33.8911889,-118.0258785,warehouses_cleaned_0.kml
0001141,40.2060266,-79.62065919999999,warehouses_cleaned_0.kml
0001142,34.554957,-82.010209,warehouses_cleaned_0.kml
0001143,32.8231712,-97.30237609999999,warehouses_cleaned_0.kml
0001144,39.3680804,-84.36820329999999,warehouses_cleaned_0.kml
0001145,39.8955192,-86.24720760000001,warehouses_cleaned_0.kml
0001146,42.335915,-85.286927,warehouses_cleaned_0.kml
0001147,33.5275801,-86.87190679999999,warehouses_cleaned_0.kml
0001148,40.9003763,-74.0892659,warehouses_cleaned_0.kml
0001149,33.9981435,-117.9076905,warehouses_cleaned_0.kml
0001150,42.3424256,-89.0210894,warehouses_cleaned_0.kml
0001151,43.6860118,-92.9621679,warehouses_cleaned_0.kml
0001152,39.3514521,-77.4192758,warehouses_cleaned_0.kml
0001153,42.0242489,-87.9173919,warehouses_cleaned_0.kml
0001154,40.59122929999999,-74.2885369,warehouses_cleaned_0.kml
0001155,32.7651133,-117.2005473,warehouses_cleaned_0.kml
0001156,35.2717366,-93.09331979999999,warehouses_cleaned_0.kml
0001157,41.2333738,-73.02118209999999,warehouses_cleaned_0.kml
0001158,33.534905,-84.647177,warehouses_cleaned_0.kml
0001159,41.4967681,-88.0123048,warehouses_cleaned_0.kml
0001160,35.4720577,-97.61650499999999,warehouses_cleaned_0.kml
0001161,35.4480541,-86.7824019,warehouses_cleaned_0.kml
0001162,44.04552,-121.3206353,warehouses_cleaned_0.kml
0001163,29.9599902,-95.3776037,warehouses_cleaned_0.kml
0001164,47.2582621,-122.4237013,warehouses_cleaned_0.kml
0001165,35.0820837,-106.7221994,warehouses_cleaned_0.kml
0001166,34.0088702,-118.1980916,warehouses_cleaned_0.kml
0001167,45.7329895,-108.6118316,warehouses_cleaned_0.kml
0001168,33.4406077,-112.2019425,warehouses_cleaned_0.kml
0001169,36.1021856,-82.4696424,warehouses_cleaned_0.kml
0001170,34.7649902,-92.26285840000001,warehouses_cleaned_0.kml
0001171,42.2419015,-87.99736949999999,warehouses_cleaned_0.kml
0001172,41.4226926,-81.5019262,warehouses_cleaned_0.kml
0001173,33.86447649999999,-95.5833138,warehouses_cleaned_0.kml
0001174,39.9332739,-86.0198911,warehouses_cleaned_0.kml
0001175,38.6969188,-121.5715118,warehouses_cleaned_0.kml
0001176,38.72595099999999,-90.3247117,warehouses_cleaned_0.kml
0001177,35.797132,-86.3907538,warehouses_cleaned_0.kml
0001178,30.8623788,-87.77565919999999,warehouses_cleaned_0.kml
0001179,40.906569,-83.3387319,warehouses_cleaned_0.kml
0001180,41.7920081,-88.32672629999999,warehouses_cleaned_0.kml
0001181,42.6561047,-71.1142363,warehouses_cleaned_0.kml
0001182,41.9231417,-87.9164416,warehouses_cleaned_0.kml
0001183,33.8284953,-84.18854999999999,warehouses_cleaned_0.kml
0001184,32.8725359,-97.369124,warehouses_cleaned_0.kml
0001185,37.9071743,-121.2687168,warehouses_cleaned_0.kml
0001186,40.3708663,-74.4865866,warehouses_cleaned_0.kml
0001187,47.2553339,-122.2319787,warehouses_cleaned_0.kml
0001188,39.5696038,-84.26857129999999,warehouses_cleaned_0.kml
0001189,33.639531,-84.4988698,warehouses_cleaned_0.kml
0001190,37.5299096,-79.35431109999999,warehouses_cleaned_0.kml
0001191,45.45792549999999,-75.7317833,warehouses_cleaned_0.kml
0001192,51.0043028,-114.0558613,warehouses_cleaned_0.kml
0001193,49.002116,-102.265216,warehouses_cleaned_0.kml
0001194,32.6236693,-96.80618489999999,warehouses_cleaned_0.kml
0001195,34.45260680000001,-83.1155094,warehouses_cleaned_0.kml
0001196,43.2694183,-73.5928071,warehouses_cleaned_0.kml
0001197,40.0897037,-82.7518123,warehouses_cleaned_0.kml
0001198,46.0017469,-112.5226213,warehouses_cleaned_0.kml
0001199,32.8584962,-97.01998739999999,warehouses_cleaned_0.kml
0001200,32.7860815,-97.33988629999999,warehouses_cleaned_0.kml
0001201,44.9951078,-93.4465085,warehouses_cleaned_0.kml
0001202,33.2104672,-117.3083989,warehouses_cleaned_0.kml
0001203,52.025827,4.612128999999999,warehouses_cleaned_0.kml
0001204,43.8169156,-89.48391439999999,warehouses_cleaned_0.kml
0001205,43.5400994,-89.45156159999999,warehouses_cleaned_0.kml
0001206,32.6926512,-114.6276916,warehouses_cleaned_0.kml
0001207,42.0271365,-87.71180319999999,warehouses_cleaned_0.kml
0001208,45.5567126,-122.4632243,warehouses_cleaned_0.kml
0001209,30.2600224,-92.02469599999999,warehouses_cleaned_0.kml
0001210,29.8576203,-95.5038376,warehouses_cleaned_0.kml
0001211,42.1579031,-72.7429652,warehouses_cleaned_0.kml
0001212,32.1310134,-81.3793353,warehouses_cleaned_0.kml
0001213,40.892973,-85.5266444,warehouses_cleaned_0.kml
0001214,33.4372041,-112.1708744,warehouses_cleaned_0.kml
0001215,34.1484082,-83.6576693,warehouses_cleaned_0.kml
0001216,34.002222,-118.136338,warehouses_cleaned_0.kml
0001217,26.2555681,-80.1545316,warehouses_cleaned_0.kml
0001218,37.41346800000001,-122.0248061,warehouses_cleaned_0.kml
0001219,35.9889635,-83.9408825,warehouses_cleaned_0.kml
0001220,35.4415059,-97.6518159,warehouses_cleaned_0.kml
0001221,36.0880912,-79.98990239999999,warehouses_cleaned_0.kml
0001222,33.3336995,-87.0154424,warehouses_cleaned_0.kml
0001223,40.609906,-75.32627719999999,warehouses_cleaned_0.kml
0001224,45.5346787,-122.4681749,warehouses_cleaned_0.kml
0001225,45.6100006,-122.6777206,warehouses_cleaned_0.kml
0001226,34.7585927,-82.2789177,warehouses_cleaned_0.kml
0001227,40.7869769,-74.06606529999999,warehouses_cleaned_0.kml
0001228,34.9811668,-89.7966577,warehouses_cleaned_0.kml
0001229,34.9121647,-82.2206347,warehouses_cleaned_0.kml
0001230,32.1069048,-81.22667009999999,warehouses_cleaned_0.kml
0001231,29.56187,-98.4201358,warehouses_cleaned_0.kml
0001232,32.9544376,-96.8673017,warehouses_cleaned_0.kml
0001233,30.4147949,-97.6720895,warehouses_cleaned_0.kml
0001234,34.21273559999999,-118.4643685,warehouses_cleaned_0.kml
0001235,31.7580875,-99.9723573,warehouses_cleaned_0.kml
0001236,35.476984,-97.61448159999999,warehouses_cleaned_0.kml
0001237,37.6508158,-121.0139782,warehouses_cleaned_0.kml
0001238,39.1359784,-94.5132755,warehouses_cleaned_0.kml
0001239,38.5658267,-121.5411768,warehouses_cleaned_0.kml
0001240,32.7945173,-97.04042349999999,warehouses_cleaned_0.kml
0001241,45.4876229,-122.6420506,warehouses_cleaned_0.kml
0001242,41.1266218,-83.95795199999999,warehouses_cleaned_0.kml
0001243,34.2684089,-78.0595824,warehouses_cleaned_0.kml
0001244,51.012017,5.7040374,warehouses_cleaned_0.kml
0001245,36.1590597,-78.7292018,warehouses_cleaned_0.kml
0001246,32.6932844,-96.43924650000001,warehouses_cleaned_0.kml
0001247,25.94534,-97.44516,warehouses_cleaned_0.kml
0001248,33.7440137,-84.58673630000001,warehouses_cleaned_0.kml
0001249,43.7443579,-79.6540868,warehouses_cleaned_0.kml
0001250,41.4938982,-87.5921922,warehouses_cleaned_0.kml
0001251,42.0572113,-72.661521,warehouses_cleaned_0.kml
0001252,-34.73217169999999,138.6305878,warehouses_cleaned_0.kml
0001253,32.96539370000001,-97.0250751,warehouses_cleaned_0.kml
